date,item_id,qty
17.08.2015,3719,799.0
17.09.2013,3719,599.0
17.11.2013,3719,599.0
18.01.2014,3719,599.0
18.08.2013,3719,599.0
18.09.2015,3719,799.0
19.02.2013,3719,599.0
19.04.2013,3719,599.0
19.06.2015,3719,799.0
20.01.2013,3719,599.0
20.07.2013,3719,599.0
20.09.2015,3719,799.0
20.10.2013,3719,599.0
21.08.2013,3719,599.0
22.02.2013,3719,599.0
22.05.2015,3719,799.0
22.06.2013,3719,599.0
22.09.2013,3719,599.0
23.01.2013,3719,599.0
23.02.2013,3719,599.0
23.03.2014,3719,599.0
23.05.2015,3719,799.0
23.08.2013,3719,599.0
23.09.2013,3719,599.0
23.10.2013,3719,599.0
24.02.2013,3719,599.0
24.05.2013,3719,599.0
24.06.2013,3719,599.0
24.07.2013,3719,599.0
24.07.2015,3719,799.0
24.08.2013,3719,599.0
24.12.2013,3719,599.0
25.03.2013,3719,599.0
25.04.2013,3719,599.0
25.07.2013,3719,599.0
25.09.2013,3719,599.0
25.11.2013,3719,599.0
25.12.2013,3719,599.0
26.01.2014,3719,599.0
26.03.2014,3719,599.0
26.08.2013,3719,599.0
27.08.2013,3719,599.0
28.08.2013,3719,599.0
28.09.2013,3719,599.0
29.04.2014,3719,599.0
29.09.2013,3719,599.0
29.11.2013,3719,599.0
30.04.2014,3719,599.0
30.07.2013,3719,599.0
30.12.2013,3719,599.0
31.05.2015,3719,799.0
31.07.2013,3719,599.0
31.12.2013,3719,599.0
01.07.2015,3731,1998.75
01.08.2015,3731,1999.0
02.08.2015,3731,1999.0
02.09.2015,3731,2399.0
03.07.2015,3731,1999.0
04.08.2015,3731,1999.0
05.07.2015,3731,1999.0
06.08.2015,3731,1999.0
07.08.2015,3731,1999.0
08.07.2015,3731,1999.0
08.08.2015,3731,1999.0
09.07.2015,3731,1999.0
10.07.2015,3731,1999.0
11.06.2015,3731,1999.0
11.07.2015,3731,1999.0
12.06.2015,3731,1999.0
12.10.2015,3731,2199.0
14.04.2015,3731,1927.57142857
14.06.2015,3731,1999.0
14.07.2015,3731,1999.0
14.08.2015,3731,1999.0
15.04.2015,3731,1965.66666667
15.06.2015,3731,1999.0
15.08.2015,3731,1999.0
16.04.2015,3731,1974.0
16.07.2015,3731,1999.0
17.04.2015,3731,1999.0
17.07.2015,3731,1999.0
17.08.2015,3731,1999.0
18.04.2015,3731,1982.33333333
18.06.2015,3731,1999.0
18.08.2015,3731,2198.83333333
18.10.2015,3731,2199.0
19.04.2015,3731,1999.0
19.07.2015,3731,1999.0
20.04.2015,3731,1971.0
20.07.2015,3731,1999.0
21.04.2015,3731,1971.0
22.04.2015,3731,1971.0
23.07.2015,3731,1999.0
24.06.2015,3731,1998.5
24.08.2015,3731,2199.0
24.10.2015,3731,2199.0
25.04.2015,3731,1918.33333333
25.10.2015,3731,2199.0
27.07.2015,3731,1999.0
28.07.2015,3731,1999.0
28.08.2015,3731,2399.0
30.04.2015,3731,1971.0
30.08.2015,3731,2399.0
01.03.2014,3732,2599.0
01.12.2014,3732,2999.0
02.02.2014,3732,2599.0
02.03.2014,3732,2599.0
02.07.2015,3732,3399.0
02.09.2014,3732,2599.0
02.11.2013,3732,2599.0
03.08.2015,3732,3399.0
03.10.2013,3732,2599.0
04.02.2014,3732,2599.0
04.08.2014,3732,2599.0
04.10.2013,3732,2599.0
04.11.2013,3732,2599.0
05.10.2013,3732,2599.0
05.11.2013,3732,2599.0
06.04.2014,3732,2599.0
06.10.2013,3732,2599.0
07.01.2015,3732,3399.0
07.06.2014,3732,2599.0
07.09.2015,3732,3399.0
07.11.2013,3732,2599.0
07.12.2013,3732,2079.0
08.04.2014,3732,2599.0
08.10.2013,3732,2599.0
08.11.2013,3732,2079.0
09.07.2014,3732,2599.0
10.09.2015,3732,3399.0
11.01.2014,3732,2599.0
11.10.2013,3732,2599.0
12.01.2014,3732,2599.0
12.10.2013,3732,2599.0
13.10.2013,3732,2598.85
14.06.2015,3732,3399.0
14.09.2014,3732,2599.0
14.10.2013,3732,2599.0
14.12.2013,3732,2599.0
15.07.2014,3732,2599.0
15.09.2014,3732,2599.0
16.03.2014,3732,2599.0
16.05.2014,3732,2599.0
16.11.2013,3732,2599.0
16.11.2014,3732,2999.0
17.09.2013,3732,2512.84615385
17.10.2013,3732,2339.0
17.12.2013,3732,2599.0
18.09.2013,3732,2475.78571429
18.10.2013,3732,2599.0
18.12.2013,3732,2599.0
19.02.2014,3732,2599.0
19.09.2013,3732,2384.0
19.10.2013,3732,2599.0
19.10.2014,3732,2799.0
20.06.2014,3732,2599.0
20.10.2013,3732,2599.0
20.12.2013,3732,2599.0
21.09.2013,3732,2555.66666667
21.11.2013,3732,2599.0
21.12.2013,3732,2599.0
22.09.2013,3732,2079.0
22.11.2014,3732,2999.0
23.10.2013,3732,2599.0
23.12.2013,3732,2599.0
24.06.2014,3732,2599.0
24.09.2013,3732,2499.0
24.10.2013,3732,2599.0
24.12.2013,3732,2599.0
25.09.2014,3732,2799.0
25.10.2015,3732,3399.0
26.07.2014,3732,2599.0
26.09.2015,3732,3399.0
26.11.2014,3732,2999.0
27.01.2014,3732,2599.0
27.05.2014,3732,2599.0
27.10.2013,3732,2599.0
27.11.2014,3732,2999.0
27.12.2013,3732,2599.0
27.12.2014,3732,3399.0
28.04.2014,3732,2599.0
28.07.2014,3732,2599.0
28.08.2014,3732,2599.0
28.09.2013,3732,2599.0
28.12.2013,3732,2599.0
29.04.2014,3732,2599.0
29.05.2015,3732,3399.0
29.06.2014,3732,2599.0
29.09.2013,3732,2449.0
29.10.2013,3732,2599.0
29.12.2013,3732,2599.0
30.12.2013,3732,2599.0
30.12.2014,3732,3399.0
31.01.2014,3732,2599.0
31.10.2013,3732,2599.0
31.12.2013,3732,2599.0
01.12.2014,3733,3199.0
02.12.2014,3733,2559.0
03.12.2014,3733,2559.0
05.02.2015,3733,4499.0
05.12.2014,3733,3199.0
06.12.2014,3733,2559.0
07.12.2014,3733,3199.0
08.12.2014,3733,3199.0
10.03.2015,3733,4499.0
10.12.2014,3733,3199.0
11.09.2015,3733,4499.0
14.12.2014,3733,3199.0
17.12.2014,3733,3199.0
18.11.2014,3733,3063.88888889
19.11.2014,3733,2937.18181818
19.12.2014,3733,3999.0
20.11.2014,3733,3039.0
21.11.2014,3733,3039.0
22.02.2015,3733,4499.0
22.11.2014,3733,3167.0
23.11.2014,3733,3199.0
24.11.2014,3733,3199.0
25.09.2015,3733,4499.0
25.11.2014,3733,3039.0
26.11.2014,3733,3199.0
26.12.2014,3733,4499.0
27.11.2014,3733,3199.0
28.02.2015,3733,4499.0
28.04.2015,3733,4499.0
30.12.2014,3733,4499.0
31.12.2014,3733,4499.0
01.01.2014,3734,2599.0
01.05.2015,3734,3399.0
01.08.2015,3734,3399.0
01.09.2015,3734,3399.0
01.12.2013,3734,2599.0
02.01.2014,3734,2599.0
02.11.2013,3734,2599.0
03.10.2013,3734,2599.0
03.11.2013,3734,2599.0
03.12.2013,3734,2599.0
04.07.2014,3734,2599.0
05.03.2014,3734,2599.0
05.10.2013,3734,2599.0
06.01.2014,3734,2599.0
06.04.2014,3734,2599.0
06.10.2013,3734,2599.0
06.11.2013,3734,2599.0
07.03.2014,3734,2599.0
07.04.2014,3734,2599.0
07.05.2014,3734,2599.0
07.08.2014,3734,2599.0
07.12.2014,3734,3399.0
08.04.2014,3734,2599.0
08.11.2014,3734,2849.0
08.12.2013,3734,2599.0
09.05.2014,3734,2599.0
09.07.2014,3734,2599.0
09.09.2014,3734,2599.0
09.10.2013,3734,2599.0
10.07.2014,3734,2599.0
10.10.2013,3734,2599.0
10.11.2013,3734,2599.0
11.02.2014,3734,2599.0
11.10.2013,3734,2599.0
11.11.2013,3734,2599.0
12.03.2014,3734,2599.0
12.04.2014,3734,2599.0
12.10.2013,3734,2599.0
12.10.2014,3734,2799.0
13.03.2014,3734,2599.0
13.04.2014,3734,2599.0
13.10.2013,3734,2599.0
13.12.2014,3734,3399.0
14.12.2013,3734,2599.0
15.12.2013,3734,2599.0
16.10.2013,3734,2599.0
16.11.2013,3734,2599.0
17.01.2014,3734,2599.0
17.07.2014,3734,2599.0
17.09.2013,3734,2463.5
17.12.2013,3734,2599.0
18.01.2014,3734,2599.0
18.06.2014,3734,2599.0
18.09.2013,3734,2509.71428571
18.10.2013,3734,2598.7
18.10.2014,3734,2799.0
19.04.2015,3734,3399.0
19.06.2014,3734,2599.0
19.09.2013,3734,2599.0
19.10.2013,3734,2599.0
19.12.2013,3734,2599.0
20.03.2015,3734,3399.0
20.04.2014,3734,2599.0
20.10.2013,3734,2599.0
21.08.2014,3734,2599.0
21.09.2013,3734,2524.0
22.02.2014,3734,2599.0
22.06.2014,3734,2599.0
22.09.2013,3734,2599.0
22.11.2014,3734,2999.0
22.12.2013,3734,2599.0
23.02.2015,3734,3399.0
23.03.2014,3734,2599.0
23.06.2014,3734,2599.0
23.07.2014,3734,2599.0
23.09.2014,3734,2599.0
23.12.2014,3734,3399.0
24.02.2014,3734,2599.0
24.05.2014,3734,2599.0
24.12.2013,3734,2599.0
25.01.2014,3734,2599.0
25.04.2014,3734,2599.0
25.05.2014,3734,2599.0
25.11.2013,3734,2599.0
25.12.2013,3734,2599.0
26.01.2015,3734,3399.0
26.09.2015,3734,3399.0
26.10.2013,3734,2599.0
26.10.2015,3734,3399.0
26.12.2013,3734,2599.0
27.01.2014,3734,2599.0
27.03.2015,3734,3399.0
27.10.2013,3734,2599.0
27.10.2014,3734,2799.0
28.12.2013,3734,2599.0
29.04.2015,3734,3399.0
29.12.2013,3734,2599.0
30.03.2015,3734,3399.0
30.12.2013,3734,2599.0
31.05.2014,3734,2079.0
31.05.2015,3734,3399.0
31.10.2013,3734,2599.0
31.12.2013,3734,2599.0
04.01.2015,3735,3199.0
08.01.2015,3735,3199.0
08.06.2015,3735,4499.0
09.01.2015,3735,3199.0
10.07.2015,3735,4499.0
15.01.2015,3735,3199.0
18.11.2014,3735,3092.33333333
24.11.2014,3735,3199.0
17.09.2013,3736,5999.0
24.09.2013,3736,5999.0
18.09.2013,3737,5999.0
04.05.2013,3738,299.0
06.04.2013,3738,299.0
06.08.2013,3738,299.0
07.07.2013,3738,299.0
13.04.2013,3738,299.0
13.08.2013,3738,299.0
14.07.2013,3738,299.0
17.06.2013,3738,299.0
18.07.2013,3738,299.0
18.09.2013,3738,299.0
19.09.2013,3738,299.0
21.08.2013,3738,299.0
22.06.2013,3738,299.0
24.08.2013,3738,299.0
25.07.2013,3738,299.0
27.08.2013,3738,299.0
29.09.2013,3738,299.0
04.08.2013,3739,299.0
07.04.2013,3739,299.0
07.07.2013,3739,299.0
08.04.2013,3739,299.0
13.04.2013,3739,299.0
13.08.2013,3739,299.0
14.08.2013,3739,299.0
23.08.2013,3739,299.0
30.07.2013,3739,299.0
17.09.2013,3740,3499.0
18.09.2013,3740,3399.0
19.09.2013,3740,3199.0
21.09.2013,3740,3499.0
24.09.2013,3740,3499.0
25.09.2013,3740,3499.0
19.09.2013,3741,3499.0
21.09.2013,3741,3499.0
01.04.2014,3743,799.0
01.06.2014,3743,559.0
04.05.2013,3743,559.3
07.09.2013,3743,799.0
08.07.2014,3743,559.0
09.01.2014,3743,799.0
09.06.2013,3743,559.0
09.07.2013,3743,799.0
10.08.2013,3743,798.75
10.12.2013,3743,799.0
11.08.2013,3743,799.0
12.04.2013,3743,559.0
12.09.2013,3743,799.0
15.01.2013,3743,799.0
17.01.2013,3743,799.0
17.02.2013,3743,559.0
18.01.2013,3743,799.0
18.05.2013,3743,559.0
19.02.2013,3743,559.0
21.04.2013,3743,559.0
22.06.2013,3743,559.0
22.12.2013,3743,799.0
23.02.2013,3743,559.3
24.02.2013,3743,559.3
27.05.2013,3743,559.0
28.03.2013,3743,559.0
29.03.2013,3743,558.7
03.11.2013,3745,799.0
05.07.2014,3745,559.0
09.02.2014,3745,799.0
13.06.2014,3745,559.0
14.11.2013,3745,799.0
15.07.2014,3745,559.0
22.02.2014,3745,799.0
30.12.2013,3745,799.0
21.06.2013,3747,629.3
07.09.2015,3753,399.0
15.03.2015,3753,599.0
24.10.2015,3756,7599.0
18.08.2013,3763,399.0
12.10.2015,3774,299.0
16.05.2015,3774,299.0
19.02.2015,3774,299.0
27.09.2015,3774,299.0
27.11.2014,3774,299.0
13.06.2014,3777,299.0
14.10.2014,3777,299.0
16.05.2015,3777,349.0
17.05.2014,3777,299.0
30.06.2015,3787,349.0
26.02.2013,3788,299.0
16.07.2015,3793,1548.0
12.10.2014,3801,299.0
07.07.2013,3809,299.0
09.10.2013,3809,299.0
19.05.2014,3809,299.0
20.06.2013,3809,299.0
29.07.2013,3809,299.0
30.05.2013,3809,299.0
08.01.2013,3811,299.0
11.04.2014,3814,399.0
21.12.2013,3817,1238.6
14.12.2013,3818,499.0
28.12.2013,3818,499.0
26.04.2014,3822,399.0
01.12.2013,3823,399.0
04.01.2014,3823,399.0
06.12.2014,3823,399.0
13.07.2013,3823,399.0
24.03.2015,3823,399.0
04.08.2014,3828,299.0
04.11.2013,3828,299.0
12.04.2013,3828,269.1
13.03.2013,3828,239.0
13.07.2013,3828,299.0
26.03.2013,3828,299.0
30.04.2013,3828,299.0
13.07.2013,3830,399.0
26.10.2015,3831,299.0
31.10.2015,3831,299.0
05.09.2014,3832,499.5
11.12.2014,3832,499.5
14.11.2014,3832,499.5
16.02.2015,3832,499.5
24.02.2015,3832,499.5
30.12.2014,3832,499.5
07.03.2015,3833,734.29
01.02.2013,3834,2199.0
04.02.2013,3834,2199.0
08.03.2013,3834,1500.0
13.04.2014,3834,1111.09
13.09.2013,3834,2199.0
16.02.2013,3834,1500.0
20.03.2014,3834,1699.0
20.10.2013,3834,1698.7
23.02.2013,3834,1500.0
24.11.2013,3834,1699.0
27.12.2013,3834,1699.0
30.01.2014,3834,1699.0
31.12.2013,3834,1699.0
03.01.2015,3835,902.63
03.11.2014,3835,1069.9
07.01.2015,3835,1069.9
09.04.2015,3835,2199.0
11.04.2014,3835,867.21
18.05.2014,3835,1189.0
19.10.2014,3835,1699.0
20.02.2015,3835,849.5
20.09.2014,3835,902.63
24.03.2014,3835,996.07
25.03.2015,3835,2199.0
27.10.2015,3837,3059.0
31.10.2015,3837,3599.0
20.10.2015,3838,12999.0
27.10.2015,3839,6999.0
05.09.2014,3840,499.5
09.07.2014,3840,699.0
13.11.2014,3840,499.5
14.03.2015,3840,649.5
16.02.2015,3840,499.5
25.07.2014,3840,699.0
31.12.2014,3840,499.5
03.01.2015,3842,1399.5
10.03.2015,3842,1399.5
11.11.2014,3842,2799.0
12.11.2014,3842,2799.0
13.02.2015,3842,2799.0
13.07.2015,3842,2799.0
13.11.2014,3842,2799.0
19.12.2014,3842,1399.5
21.12.2014,3842,1399.5
22.02.2015,3842,1632.85
25.12.2014,3842,2799.0
27.12.2014,3842,2799.0
28.12.2014,3842,1959.3
30.12.2014,3842,2799.0
02.01.2015,3851,899.0
02.05.2013,3851,899.0
02.08.2013,3851,899.0
02.11.2013,3851,899.0
03.03.2013,3851,899.0
05.01.2013,3851,899.0
05.01.2014,3851,899.0
05.10.2013,3851,899.0
06.04.2013,3851,899.0
07.12.2013,3851,899.0
10.03.2013,3851,899.0
10.07.2013,3851,899.0
12.04.2013,3851,899.0
12.08.2014,3851,899.0
13.01.2014,3851,899.0
13.04.2014,3851,899.0
13.08.2014,3851,899.0
14.01.2013,3851,898.5
14.06.2013,3851,899.0
14.09.2014,3851,899.0
15.09.2013,3851,899.0
17.01.2015,3851,764.0
17.02.2013,3851,719.0
18.01.2014,3851,899.0
18.09.2014,3851,899.0
18.12.2013,3851,899.0
20.05.2013,3851,899.0
20.12.2013,3851,898.75
21.01.2013,3851,899.0
21.11.2014,3851,899.0
22.01.2013,3851,899.0
22.03.2013,3851,899.0
23.03.2013,3851,675.0
23.06.2013,3851,899.0
23.10.2014,3851,899.0
24.02.2013,3851,899.0
24.07.2013,3851,899.0
24.08.2013,3851,899.0
27.04.2013,3851,899.0
27.11.2013,3851,899.0
27.12.2014,3851,899.0
28.02.2015,3851,1199.0
28.03.2013,3851,675.0
29.03.2014,3851,899.0
20.01.2013,3861,140.0
11.07.2015,3866,1199.0
15.10.2015,3868,999.0
23.06.2015,3868,999.0
28.05.2015,3868,999.0
28.08.2015,3868,999.0
31.07.2015,3868,999.0
03.01.2013,3869,2499.0
05.02.2013,3869,2499.0
07.01.2013,3869,2499.0
10.02.2013,3869,2499.0
14.09.2014,3869,999.0
15.02.2013,3869,2499.0
17.08.2014,3869,999.0
18.02.2013,3869,2499.0
19.05.2014,3869,999.0
22.11.2014,3869,999.0
24.02.2013,3869,2499.0
29.07.2014,3869,999.0
31.12.2014,3869,1199.0
02.01.2013,3870,599.0
02.03.2013,3870,649.0
02.06.2013,3870,649.0
03.02.2013,3870,649.0
03.11.2013,3870,199.0
06.01.2013,3870,599.0
07.01.2013,3870,599.0
07.07.2013,3870,599.0
10.02.2013,3870,649.0
11.02.2013,3870,649.0
11.08.2013,3870,599.0
12.01.2013,3870,599.0
13.01.2013,3870,599.0
14.09.2013,3870,599.0
16.02.2013,3870,649.0
17.01.2013,3870,599.0
17.11.2013,3870,199.0
18.01.2013,3870,599.0
19.02.2013,3870,649.0
22.05.2013,3870,649.0
23.03.2013,3870,649.0
24.02.2013,3870,649.0
25.05.2013,3870,649.0
28.07.2013,3870,599.0
28.08.2013,3870,599.0
28.11.2013,3870,199.0
30.10.2013,3870,199.0
03.05.2014,3871,999.0
03.06.2014,3871,999.0
10.08.2015,3871,999.0
13.01.2013,3871,2499.0
13.07.2014,3871,999.0
15.07.2014,3871,998.7
24.05.2015,3871,999.0
27.06.2015,3871,998.5
30.05.2015,3871,999.0
13.03.2013,3873,2974.0
04.01.2013,3876,999.0
04.02.2013,3876,1199.0
07.07.2013,3876,698.0
13.07.2013,3876,698.0
22.02.2013,3876,1198.5
22.08.2013,3876,698.0
31.07.2013,3876,557.8
01.05.2013,3878,2598.0
08.06.2013,3878,2398.0
10.03.2013,3878,2598.0
07.02.2013,3879,1499.0
20.11.2013,3879,999.0
24.02.2013,3879,1499.0
24.06.2013,3879,1198.0
06.10.2013,3885,561.97
17.07.2013,3885,899.0
25.08.2013,3885,449.5
25.05.2014,3886,1189.0
23.01.2013,3890,58.0
27.11.2014,3891,299.0
30.03.2014,3896,299.0
04.10.2014,3897,399.0
05.04.2013,3897,399.0
27.04.2014,3897,399.0
31.12.2014,3897,399.0
15.08.2013,3900,299.0
24.08.2015,3901,299.0
26.06.2015,3901,299.0
18.10.2014,3902,399.0
19.04.2013,3902,399.0
22.07.2014,3902,399.0
22.02.2013,3903,299.0
14.06.2015,3916,299.0
04.10.2015,3917,449.0
18.10.2015,3917,449.0
04.09.2015,3920,1799.0
10.09.2015,3920,1649.0
02.08.2014,3928,2799.0
02.09.2014,3928,2799.0
02.11.2014,3928,1799.0
04.01.2015,3928,1799.0
05.04.2014,3928,2799.0
05.08.2014,3928,2799.0
06.11.2014,3928,1799.0
07.08.2014,3928,2799.0
07.10.2014,3928,2799.0
08.06.2014,3928,2799.0
08.08.2014,3928,2799.0
09.07.2014,3928,2799.0
13.04.2014,3928,2799.0
13.10.2014,3928,1799.0
14.06.2014,3928,2799.0
14.08.2014,3928,2799.0
15.08.2014,3928,2799.0
15.10.2014,3928,1799.0
15.12.2014,3928,1799.0
18.04.2014,3928,2799.0
19.04.2014,3928,2799.0
19.08.2014,3928,2799.0
20.04.2014,3928,2799.0
21.03.2014,3928,2799.0
21.07.2014,3928,2799.0
21.08.2014,3928,2799.0
22.03.2014,3928,2799.0
22.03.2015,3928,2299.0
22.10.2014,3928,1439.0
22.12.2014,3928,1799.0
23.03.2014,3928,2799.0
23.04.2014,3928,2799.0
24.03.2014,3928,2799.0
25.03.2014,3928,2799.0
25.08.2014,3928,2799.0
25.12.2014,3928,1799.0
26.03.2014,3928,2799.0
26.06.2014,3928,2799.0
27.03.2014,3928,2799.0
27.04.2014,3928,2799.0
28.08.2014,3928,2799.0
29.03.2014,3928,2799.0
29.08.2014,3928,2799.0
29.12.2014,3928,1799.0
30.07.2014,3928,2799.0
08.02.2014,3929,299.0
08.03.2014,3929,299.0
28.02.2014,3929,299.0
01.10.2014,3930,399.0
01.12.2013,3930,399.0
02.05.2014,3930,399.0
02.08.2014,3930,399.0
03.01.2014,3930,399.0
03.02.2014,3930,399.0
03.03.2014,3930,399.0
04.04.2014,3930,399.0
05.04.2014,3930,399.0
05.11.2014,3930,399.0
11.12.2013,3930,399.0
12.02.2014,3930,399.0
13.06.2014,3930,399.0
15.02.2014,3930,399.0
17.04.2014,3930,399.0
21.12.2013,3930,399.0
22.02.2015,3930,298.0
22.06.2014,3930,398.5
23.03.2014,3930,399.0
29.11.2013,3930,399.0
29.12.2013,3930,399.0
30.11.2013,3930,399.0
31.05.2014,3930,399.0
31.12.2013,3930,399.0
07.12.2013,3932,1599.0
19.04.2014,3932,1799.0
06.03.2014,3933,2099.0
07.12.2013,3933,1999.0
08.02.2014,3933,1999.0
08.12.2013,3933,1999.0
12.08.2014,3933,2099.0
13.02.2014,3933,1999.0
18.01.2014,3933,1999.0
18.05.2014,3933,2099.0
30.12.2013,3933,1999.0
10.03.2014,3934,2799.0
11.04.2015,3934,2499.0
13.12.2013,3934,2599.0
17.11.2014,3934,2799.0
19.05.2014,3934,2799.0
20.02.2014,3934,2599.0
22.02.2014,3934,2599.0
22.12.2013,3934,2599.0
26.03.2014,3934,2799.0
27.02.2014,3934,2799.0
29.04.2014,3934,2799.0
02.03.2014,3935,2099.0
02.08.2014,3935,2099.0
05.01.2014,3935,1999.0
12.07.2014,3935,2099.0
13.06.2014,3935,2099.0
23.11.2014,3935,2099.0
31.12.2013,3935,1999.0
04.01.2015,3936,1799.0
06.09.2013,3936,1799.0
26.08.2013,3936,1799.0
05.10.2013,3937,1799.0
14.12.2013,3937,1799.0
19.04.2014,3937,1799.0
01.06.2013,3938,1999.0
02.05.2013,3938,1999.0
06.06.2013,3938,1999.0
08.05.2013,3938,1999.0
11.07.2013,3938,1999.0
11.08.2013,3938,1999.0
12.07.2013,3938,1598.8
14.06.2013,3938,1999.0
17.07.2013,3938,1999.0
19.04.2013,3938,1999.0
19.05.2013,3938,1999.0
20.04.2013,3938,1999.0
21.04.2013,3938,1999.0
22.04.2013,3938,1999.0
26.04.2013,3938,1599.0
30.04.2013,3938,1999.0
03.05.2013,3939,1999.0
18.07.2013,3939,1999.0
19.04.2013,3939,1999.0
21.08.2013,3939,1999.0
23.04.2013,3939,1999.0
25.04.2013,3939,1999.0
08.05.2014,3941,124.0
27.06.2013,3941,149.0
06.10.2013,3942,271.93
08.06.2014,3943,899.0
13.03.2015,3943,699.0
20.07.2014,3943,898.7
21.11.2013,3943,1299.0
08.12.2013,3944,1599.0
01.02.2014,3946,199.0
23.11.2013,3946,199.0
31.01.2013,3947,449.0
06.03.2013,3958,399.0
05.07.2015,3960,299.0
28.06.2015,3960,299.0
08.09.2013,3961,399.0
15.04.2013,3961,399.0
15.06.2013,3961,399.0
22.07.2013,3961,399.0
25.05.2013,3961,399.0
02.12.2013,3965,299.0
08.09.2013,3965,299.0
10.06.2013,3965,299.0
20.02.2014,3965,239.2
22.06.2014,3965,299.0
25.09.2013,3965,299.0
26.12.2013,3965,299.0
03.07.2013,3967,299.0
04.10.2014,3967,299.0
05.05.2015,3967,299.0
07.10.2015,3967,239.2
10.06.2013,3967,299.0
12.04.2013,3967,299.0
17.05.2015,3967,299.0
18.07.2015,3967,299.0
31.07.2015,3967,299.0
21.05.2015,3970,299.0
01.06.2014,3971,299.0
04.07.2014,3971,299.0
12.07.2014,3971,299.0
15.07.2014,3971,299.0
17.05.2014,3971,299.0
20.05.2014,3971,299.0
27.09.2014,3971,299.0
30.05.2014,3971,299.0
30.07.2014,3971,299.0
04.02.2013,3980,299.0
01.07.2014,3985,299.0
19.08.2015,3985,98.0
22.08.2014,3985,299.0
05.07.2014,3988,299.0
22.08.2014,3988,299.0
31.08.2014,3988,299.0
06.06.2014,3989,549.0
05.07.2014,3990,299.0
12.04.2015,3990,299.0
26.06.2014,3990,299.0
24.02.2013,3993,299.0
20.09.2013,3994,299.0
31.08.2013,3994,299.0
12.02.2015,3996,599.0
02.07.2013,4003,399.0
03.08.2014,4003,399.0
04.10.2013,4003,399.0
09.04.2014,4003,399.0
10.07.2013,4003,399.0
12.08.2013,4003,399.0
26.07.2013,4003,399.0
13.04.2013,4006,299.0
17.07.2013,4006,299.0
18.09.2013,4006,299.0
03.05.2015,4008,349.0
04.10.2013,4008,299.0
11.10.2013,4008,299.0
26.05.2015,4008,349.0
30.12.2014,4008,299.0
13.04.2013,4023,299.0
01.05.2015,4024,299.0
07.09.2014,4024,299.0
14.06.2015,4024,299.0
19.10.2014,4024,299.0
16.03.2013,4029,248.0
28.12.2014,4029,69.0
11.07.2013,4032,1299.0
29.07.2013,4032,974.0
15.03.2013,4034,899.0
07.08.2013,4035,473.18
09.01.2013,4035,894.0
10.10.2013,4035,899.0
26.01.2013,4035,898.5
01.07.2013,4036,599.0
09.02.2013,4036,599.0
09.06.2013,4036,418.7
12.02.2013,4036,599.0
12.05.2013,4036,419.0
13.06.2013,4036,419.0
14.06.2013,4036,419.3
15.07.2013,4036,599.0
16.03.2013,4036,419.0
17.02.2013,4036,419.0
17.08.2013,4036,599.0
30.03.2013,4036,419.0
25.12.2013,4048,2399.0
23.05.2015,4049,1388.4
27.12.2014,4049,1999.0
11.06.2015,4050,1249.0
18.08.2015,4051,996.07
30.06.2015,4051,1249.0
12.07.2015,4052,1499.5
25.11.2014,4052,2499.0
29.08.2015,4052,999.5
03.01.2013,4057,1799.0
01.08.2015,4063,249.0
15.07.2015,4063,249.0
11.07.2014,4067,299.0
31.05.2015,4067,299.0
19.01.2013,4068,299.0
24.02.2013,4069,299.0
05.03.2013,4076,299.0
20.01.2014,4076,299.0
27.06.2015,4084,499.0
31.07.2015,4084,499.0
01.07.2015,4085,499.0
11.07.2015,4085,499.0
14.06.2015,4085,499.0
15.09.2015,4085,499.0
20.06.2015,4085,449.0
21.06.2015,4085,499.0
28.06.2015,4085,499.0
13.05.2014,4086,249.0
17.05.2014,4086,249.0
26.09.2014,4086,249.0
08.03.2014,4092,299.0
14.02.2013,4092,299.0
19.01.2013,4092,299.0
20.10.2013,4092,299.0
23.08.2013,4092,299.0
28.12.2014,4092,299.0
07.05.2013,4100,399.0
08.09.2013,4100,399.0
15.04.2013,4100,399.0
18.04.2014,4100,399.0
10.10.2015,4102,349.0
12.04.2015,4102,349.0
16.04.2015,4102,349.0
16.05.2015,4102,349.0
31.05.2015,4102,349.0
07.11.2013,4107,299.0
08.03.2014,4107,299.0
28.08.2014,4107,299.0
12.09.2014,4110,299.0
13.08.2013,4110,299.0
14.07.2013,4110,299.0
06.11.2013,4115,299.0
13.10.2013,4115,299.0
14.07.2013,4115,299.0
27.07.2013,4115,299.0
24.03.2015,4117,2049.0
06.12.2014,4123,199.0
21.05.2014,4123,199.0
30.05.2013,4124,249.0
06.11.2013,4125,299.0
05.03.2013,4127,1190.0
06.03.2013,4127,1190.0
09.04.2013,4127,1190.0
10.07.2013,4127,1190.0
17.02.2013,4127,1190.0
31.01.2013,4127,1190.0
03.05.2013,4128,899.0
04.11.2013,4128,749.0
06.08.2013,4128,899.0
11.01.2013,4128,899.0
14.10.2013,4128,749.0
17.07.2013,4128,899.0
19.02.2013,4128,899.0
23.03.2013,4128,899.0
26.01.2013,4128,899.0
08.12.2013,4132,899.0
09.01.2014,4132,899.0
27.02.2014,4132,899.0
30.03.2014,4132,899.0
30.12.2013,4132,899.0
02.03.2013,4148,1490.0
21.03.2013,4148,1490.0
01.03.2013,4161,849.0
01.04.2013,4161,799.0
